STATENAME,URL,WEBSITE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Oct-13-2018,41,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Oct-20-2018,42,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Oct-27-2018,43,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Nov-03-2018,44,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Nov-10-2018,45,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Nov-17-2018,46,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Nov-24-2018,47,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Dec-01-2018,48,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 1,Minimal,Dec-08-2018,49,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 2,Minimal,Dec-15-2018,50,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 2,Minimal,Dec-22-2018,51,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 2,Minimal,Dec-29-2018,52,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 3,Minimal,Jan-05-2019,1,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 4,Low,Jan-12-2019,2,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 5,Low,Jan-19-2019,3,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"""Current Influenza Surveillance""",Level 7,Moderate,Jan-26-2019,4,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 10,High,Feb-02-2019,5,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 9,High,Feb-09-2019,6,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 10,High,Feb-16-2019,7,2018-19
West Virginia,http://www.dhhr.wv.gov/oeps/disease/flu/Pages/fluSurveillance.aspx,"Current Influenza Surveillance""""",Level 10,High,Feb-23-2019,8,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Oct-06-2018,40,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Oct-13-2018,41,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Oct-20-2018,42,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Oct-27-2018,43,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Nov-03-2018,44,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Nov-10-2018,45,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Nov-17-2018,46,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 3,Minimal,Nov-24-2018,47,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 3,Minimal,Dec-01-2018,48,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 2,Minimal,Dec-08-2018,49,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 3,Minimal,Dec-15-2018,50,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 3,Minimal,Dec-22-2018,51,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 4,Low,Dec-29-2018,52,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 4,Low,Jan-05-2019,1,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 4,Low,Jan-12-2019,2,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 4,Low,Jan-19-2019,3,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"""Tracking Influenza in Wisconsin""",Level 4,Low,Jan-26-2019,4,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 4,Low,Feb-02-2019,5,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 3,Minimal,Feb-09-2019,6,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 4,Low,Feb-16-2019,7,2018-19
Wisconsin,http://www.dhs.wisconsin.gov/communicable/influenza/index.htm,"Tracking Influenza in Wisconsin""""",Level 5,Low,Feb-23-2019,8,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 2,Minimal,Oct-06-2018,40,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Oct-13-2018,41,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Oct-20-2018,42,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Oct-27-2018,43,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Nov-03-2018,44,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Nov-10-2018,45,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Nov-17-2018,46,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Nov-24-2018,47,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Dec-01-2018,48,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Dec-08-2018,49,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 2,Minimal,Dec-15-2018,50,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 1,Minimal,Dec-22-2018,51,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 5,Low,Dec-29-2018,52,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 3,Minimal,Jan-05-2019,1,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 3,Minimal,Jan-12-2019,2,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 5,Low,Jan-19-2019,3,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"""Influenza""",Level 7,Moderate,Jan-26-2019,4,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 8,High,Feb-02-2019,5,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 10,High,Feb-09-2019,6,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 10,High,Feb-16-2019,7,2018-19
Wyoming,https://health.wyo.gov/publichealth/infectious-disease-epidemiology-unit/disease/influenza/,"Influenza""""",Level 9,High,Feb-23-2019,8,2018-19
